GAME_ID,HOME_TEAM,HOME_WIN_PCT,HOME_AVG_PTS,HOME_RECENT_WIN_PCT_5,HOME_HOME_WIN_PCT,HOME_AWAY_WIN_PCT,HOME_AVG_FG_PCT,HOME_AVG_FG3_PCT,HOME_AVG_FT_PCT,TARGET,AWAY_TEAM,AWAY_WIN_PCT,AWAY_AVG_PTS,AWAY_RECENT_WIN_PCT_5,AWAY_HOME_WIN_PCT,AWAY_AWAY_WIN_PCT,AWAY_AVG_FG_PCT,AWAY_AVG_FG3_PCT,AWAY_AVG_FT_PCT,WIN_PCT_DIFF,AVG_PTS_DIFF
21700514,GSW,0.8221343873517787,114.75494071146245,0.8,0.875968992248062,0.0,0.4900079051383399,0.3959328063241107,0.7758735177865612,1,GSW,0.53125,99.70535714285714,0.2,0.0,0.43243243243243246,0.4580982142857143,0.3641696428571429,0.7546830357142857,0.2908843873517787,15.049583568605314
21700510,MIN,0.4265402843601896,104.74881516587678,1.0,0.47619047619047616,0.0,0.46588625592417066,0.3442654028436019,0.796132701421801,1,MIN,0.4647887323943662,106.63380281690141,0.6,0.0,0.40707964601769914,0.45603286384976527,0.352924882629108,0.7644835680751174,-0.038248448034176596,-1.8849876510246304
21700512,OKC,0.6051502145922747,107.18025751072962,1.0,0.7264957264957265,0.0,0.46042489270386266,0.3424635193133047,0.7542575107296137,1,OKC,0.6333333333333333,104.31666666666666,0.6,0.0,0.5284552845528455,0.45703333333333335,0.3541666666666667,0.7839541666666666,-0.02818311874105861,2.863590844062955
21700507,IND,0.5225225225225225,104.04054054054055,0.4,0.6545454545454545,0.0,0.4610945945945946,0.3666306306306306,0.7819099099099099,0,IND,0.42272727272727273,99.74545454545455,0.6,0.0,0.32727272727272727,0.4413318181818182,0.3481909090909091,0.7849590909090909,0.09979524979524979,4.295085995085998
21700508,ATL,0.4956140350877193,102.62280701754386,0.6,0.5663716814159292,0.0,0.4527149122807017,0.34783771929824564,0.7587280701754386,1,ATL,0.5486725663716814,106.52654867256638,0.6,0.0,0.4396551724137931,0.466212389380531,0.3593451327433628,0.7604823008849557,-0.053058531283962096,-3.9037416550225146
21700513,SAC,0.38571428571428573,103.1047619047619,0.6,0.43564356435643564,0.0,0.46136666666666665,0.3741571428571428,0.7439952380952382,1,SAC,0.6586345381526104,107.88353413654619,0.4,0.0,0.5564516129032258,0.4697429718875502,0.379140562248996,0.7556345381526104,-0.2729202524383247,-4.778772231784288
21700520,POR,0.5131578947368421,105.7719298245614,0.4,0.6106194690265486,0.0,0.4508026315789474,0.37323245614035083,0.7694605263157895,1,POR,0.27014218009478674,101.11848341232228,0.2,0.0,0.22429906542056074,0.43938862559241704,0.33800947867298575,0.735654028436019,0.2430157146420554,4.65344641223912
21700519,SAS,0.7322175732217573,103.92050209205021,0.8,0.8278688524590164,0.0,0.4736694560669456,0.3826066945606694,0.7981297071129706,1,SAS,0.3981042654028436,101.76303317535545,0.2,0.0,0.29411764705882354,0.44809952606635073,0.34832227488151657,0.795649289099526,0.3341133078189137,2.157468916694768
21700518,MIL,0.46511627906976744,101.37674418604651,0.6,0.5779816513761468,0.0,0.47033488372093024,0.3569767441860465,0.7578465116279071,1,MIL,0.42452830188679247,104.70754716981132,0.8,0.0,0.37383177570093457,0.4659481132075472,0.3441556603773585,0.7958254716981132,0.040587977182974966,-3.330802983764812
21700516,ORL,0.386046511627907,101.91162790697675,0.2,0.48598130841121495,0.0,0.44865581395348836,0.3420046511627907,0.749293023255814,1,ORL,0.4930232558139535,101.50232558139535,0.6,0.0,0.38317757009345793,0.4462046511627907,0.3422232558139535,0.7082046511627907,-0.10697674418604652,0.40930232558139323
21700517,BOS,0.6333333333333333,105.6375,0.6,0.7049180327868853,0.0,0.44711666666666666,0.35197500000000004,0.7868416666666668,1,BOS,0.6061946902654868,111.04867256637168,0.2,0.0,0.5535714285714286,0.45632743362831857,0.3513362831858407,0.7422035398230088,0.027138643067846524,-5.411172566371675
21700529,LAL,0.2757009345794392,101.93457943925233,0.0,0.3391304347826087,0.0,0.43716355140186913,0.327126168224299,0.7493738317757008,0,LAL,0.5848214285714286,105.63839285714286,0.8,0.0,0.5045045045045045,0.46704910714285713,0.36301785714285717,0.7280535714285714,-0.3091204939919894,-3.7038134178905295
21700525,NOP,0.4009433962264151,104.81132075471699,0.6,0.5096153846153846,0.0,0.45532075471698114,0.3571745283018868,0.762,0,NOP,0.4253393665158371,99.87330316742081,0.6,0.0,0.3333333333333333,0.44184162895927603,0.3491674208144796,0.7849276018099547,-0.024395970289421975,4.938017587296173
21700524,CHI,0.4774774774774775,101.27927927927928,0.6,0.5803571428571429,0.0,0.4424774774774775,0.3507612612612613,0.7806396396396396,1,CHI,0.5201793721973094,104.05381165919283,0.4,0.0,0.3893805309734513,0.4610986547085202,0.3664125560538116,0.7815426008968609,-0.04270189471983188,-2.774532379913552
21700528,GSW,0.8188976377952756,114.69685039370079,0.6,0.8692307692307693,0.0,0.4898897637795276,0.39580708661417324,0.7764527559055118,0,GSW,0.4841628959276018,103.1447963800905,0.4,0.0,0.35454545454545455,0.43659276018099547,0.3463348416289593,0.791081447963801,0.33473474186767377,11.552054013610288
21700526,OKC,0.6025641025641025,107.12820512820512,0.8,0.7203389830508474,0.0,0.4604145299145299,0.3421965811965812,0.7535982905982906,0,OKC,0.4675925925925926,101.35648148148148,0.6,0.0,0.35514018691588783,0.470337962962963,0.3567592592592593,0.7565185185185185,0.13497150997150992,5.771723646723643
21700523,MIA,0.5327510917030568,101.08296943231441,0.6,0.6086956521739131,0.0,0.4611572052401747,0.3500393013100437,0.7332139737991267,0,MIA,0.2761904761904762,103.28095238095239,0.4,0.0,0.2,0.4477047619047619,0.3463952380952381,0.7658619047619047,0.2565606155125806,-2.1979829486379714
21700521,WAS,0.5506607929515418,106.59030837004406,0.6,0.6666666666666666,0.0,0.466511013215859,0.3599647577092511,0.7604361233480176,1,WAS,0.6035242290748899,111.01321585903084,0.0,0.0,0.5486725663716814,0.45619823788546254,0.3510748898678414,0.7425154185022026,-0.052863436123348095,-4.42290748898678
21700522,TOR,0.6348547717842323,104.34439834024896,0.6,0.7457627118644068,0.0,0.45695435684647306,0.35415352697095437,0.7838132780082988,1,TOR,0.49344978165938863,102.60262008733625,0.4,0.0,0.4224137931034483,0.4526244541484716,0.3479563318777293,0.7582532751091703,0.1414049901248437,1.7417782529127095
21700527,SAC,0.38388625592417064,103.09478672985782,0.4,0.43137254901960786,0.0,0.46137440758293835,0.3740331753554503,0.7443838862559241,0,SAC,0.32242990654205606,104.54672897196262,0.6,0.0,0.2897196261682243,0.4431682242990654,0.33918691588785044,0.758892523364486,0.06145634938211458,-1.4519422421048063
21700532,NOP,0.39906103286384975,104.80281690140845,0.6,0.5047619047619047,0.0,0.45530516431924883,0.35658215962441314,0.7620751173708921,0,NOP,0.4009433962264151,101.77830188679245,0.2,0.0,0.30097087378640774,0.4480424528301887,0.3479198113207547,0.795938679245283,-0.0018823633625653646,3.024515014616
21700535,GSW,0.8196078431372549,114.8,0.6,0.8702290076335878,0.0,0.49027450980392157,0.3963921568627451,0.7770156862745099,1,GSW,0.47533632286995514,99.23318385650224,0.4,0.0,0.38738738738738737,0.43809865470852016,0.3396322869955157,0.7780358744394619,0.34427152026729974,15.56681614349776
21700534,UTA,0.5333333333333333,99.72444444444444,0.4,0.631578947368421,0.0,0.45811999999999997,0.3639866666666667,0.7551377777777778,1,UTA,0.656,107.856,0.2,0.0,0.552,0.46954399999999996,0.378824,0.7558440000000001,-0.1226666666666667,-8.13155555555555
21700530,DET,0.49537037037037035,101.46296296296296,0.6,0.6055045871559633,0.0,0.44619444444444445,0.34218055555555554,0.7086898148148149,1,DET,0.7291666666666666,103.81666666666666,0.6,0.0,0.6271186440677966,0.4732333333333333,0.3818125,0.79865,-0.23379629629629628,-2.353703703703701
21700533,ATL,0.4956521739130435,102.6086956521739,0.6,0.5701754385964912,0.0,0.4526086956521739,0.34847391304347825,0.7578565217391304,1,ATL,0.5109170305676856,105.69868995633188,0.4,0.0,0.41379310344827586,0.45068558951965065,0.372825327510917,0.7694585152838428,-0.015264856654642056,-3.089994304157969
21700531,ORL,0.38425925925925924,101.95370370370371,0.2,0.48148148148148145,0.0,0.4490925925925926,0.34247685185185184,0.7492175925925926,0,ORL,0.5347826086956522,101.15217391304348,0.6,0.0,0.4608695652173913,0.46137391304347825,0.35069130434782614,0.7336478260869566,-0.15052334943639295,0.8015297906602257
21700536,DEN,0.46261682242990654,106.61214953271028,0.6,0.5247524752475248,0.0,0.4557803738317757,0.3522990654205607,0.7643457943925234,0,DEN,0.27358490566037735,101.14622641509433,0.4,0.0,0.23148148148148148,0.43959905660377363,0.3379858490566038,0.7364292452830188,0.18903191676952918,5.465923117615944
21700541,OKC,0.6,107.1531914893617,0.6,0.7142857142857143,0.0,0.4605106382978723,0.3420723404255319,0.7535361702127659,0,OKC,0.42792792792792794,99.94594594594595,0.8,0.0,0.3392857142857143,0.4421801801801802,0.3495810810810811,0.7842882882882882,0.17207207207207204,7.207245543415752
21700542,LAC,0.5866666666666667,105.64,0.8,0.6666666666666666,0.0,0.46708,0.3629911111111111,0.7287688888888889,1,LAC,0.481981981981982,103.12162162162163,0.4,0.0,0.35135135135135137,0.4363693693693694,0.3462747747747748,0.7910720720720721,0.10468468468468467,2.5183783783783724
21700544,PHX,0.3209302325581395,104.57209302325582,0.6,0.35185185185185186,0.0,0.44306046511627906,0.33933023255813954,0.7589209302325581,0,PHX,0.27699530516431925,101.24882629107981,0.6,0.0,0.23853211009174313,0.44015492957746477,0.3383568075117371,0.7366995305164319,0.04393492739382027,3.323266732176009
21700538,IND,0.5178571428571429,103.99107142857143,0.2,0.6486486486486487,0.0,0.4607723214285714,0.3665625,0.7815267857142858,0,IND,0.4272300469483568,104.71830985915493,0.8,0.0,0.37962962962962965,0.46599999999999997,0.3435305164319249,0.7960328638497652,0.09062709590878609,-0.7272384305834976
21700537,WAS,0.5526315789473685,106.62280701754386,0.8,0.6696428571428571,0.0,0.46649122807017546,0.36033333333333334,0.7601973684210526,1,WAS,0.47533632286995514,101.31838565022422,0.6,0.0,0.36936936936936937,0.442542600896861,0.3502152466367713,0.7808071748878924,0.07729525607741333,5.304421367319648
21700539,BOS,0.6348547717842323,105.64730290456431,0.8,0.7073170731707317,0.0,0.4473112033195021,0.3522738589211618,0.7862323651452282,1,BOS,0.27488151658767773,103.28909952606635,0.2,0.0,0.19811320754716982,0.4475308056872038,0.34620379146919433,0.7662227488151658,0.3599732551965546,2.3582033784979615
21700540,HOU,0.6052631578947368,111.17543859649123,0.2,0.6608695652173913,0.0,0.45622368421052634,0.3510526315789474,0.7428596491228071,1,HOU,0.2744186046511628,102.12093023255814,0.0,0.0,0.2,0.4374790697674419,0.32746511627906977,0.7491581395348836,0.33084455324357404,9.054508363933095
21700543,SAC,0.38207547169811323,103.06132075471699,0.2,0.42718446601941745,0.0,0.46122641509433965,0.37403773584905664,0.7433254716981132,0,SAC,0.47767857142857145,99.29910714285714,0.6,0.0,0.39285714285714285,0.43854910714285716,0.34020089285714283,0.7779107142857143,-0.09560309973045822,3.762213611859849
21700545,BKN,0.2783018867924528,103.26415094339623,0.4,0.3584905660377358,0.0,0.44749056603773585,0.3462688679245283,0.7660943396226415,1,BKN,0.3824884792626728,101.92165898617512,0.2,0.0,0.28440366972477066,0.448705069124424,0.34179262672811056,0.7492672811059908,-0.10418659247022,1.3424919572211138
21700547,CHI,0.4732142857142857,101.40178571428571,0.6,0.5752212389380531,0.0,0.4425,0.35046875,0.7810089285714286,0,CHI,0.5130434782608696,105.77826086956522,0.6,0.0,0.4188034188034188,0.4506173913043478,0.3730478260869565,0.7699782608695652,-0.0398291925465839,-4.376475155279508
21700548,MIN,0.42990654205607476,104.76168224299066,0.8,0.4811320754716981,0.0,0.46613084112149533,0.34356074766355144,0.7965186915887851,1,MIN,0.27314814814814814,102.0925925925926,0.0,0.0,0.19801980198019803,0.43752314814814813,0.32737499999999997,0.7488842592592592,0.15675839390792662,2.669089650398064
21700546,TOR,0.6363636363636364,104.45454545454545,0.6,0.7478991596638656,0.0,0.45711157024793386,0.3544421487603306,0.7839545454545455,1,TOR,0.46543778801843316,101.47465437788019,0.4,0.0,0.35185185185185186,0.47035023041474655,0.357331797235023,0.7573133640552995,0.1709258483452032,2.979891076665268
21700553,LAC,0.588495575221239,105.67256637168141,0.8,0.6695652173913044,0.0,0.46744247787610615,0.36311504424778757,0.7292566371681416,1,LAC,0.47555555555555556,99.32444444444444,0.4,0.0,0.3893805309734513,0.4387377777777777,0.3400577777777778,0.77728,0.1129400196656834,6.348121927236974
21700551,PHX,0.32407407407407407,104.56944444444444,0.6,0.3577981651376147,0.0,0.44335185185185183,0.33923148148148147,0.7587916666666666,1,PHX,0.4935064935064935,102.6103896103896,0.6,0.0,0.4188034188034188,0.4524415584415584,0.3483636363636363,0.7582121212121212,-0.16943241943241943,1.9590548340548395
21700550,NYK,0.39906103286384975,101.72769953051643,0.2,0.4909090909090909,0.0,0.4478262910798122,0.3477793427230047,0.7958544600938967,0,NYK,0.7302904564315352,103.80082987551867,0.8,0.0,0.6302521008403361,0.4728381742738589,0.3817634854771784,0.7987551867219918,-0.3312294235676855,-2.073130345002241
21700549,CLE,0.6573705179282868,107.93227091633466,0.4,0.7619047619047619,0.0,0.46973705179282865,0.37893227091633463,0.7558486055776892,1,CLE,0.5108225108225108,105.7965367965368,0.6,0.0,0.4152542372881356,0.45068831168831164,0.3731904761904762,0.7696060606060606,0.14654800710577598,2.13573411979786
21700552,SAC,0.38028169014084506,103.09859154929578,0.2,0.4230769230769231,0.0,0.4614882629107981,0.37421596244131455,0.7434882629107982,0,SAC,0.484304932735426,103.24663677130044,0.6,0.0,0.35714285714285715,0.4369820627802691,0.3468251121076233,0.7910134529147982,-0.10402324259458096,-0.14804522200466863
21700565,LAL,0.271889400921659,102.06451612903226,0.0,0.33620689655172414,0.0,0.43741013824884795,0.3274009216589862,0.7481981566820277,0,LAL,0.6016949152542372,107.26271186440678,0.6,0.0,0.48717948717948717,0.46111016949152545,0.3426016949152542,0.7536398305084746,-0.32980551433257826,-5.198195735374526
21700557,BKN,0.28169014084507044,103.2394366197183,0.6,0.3644859813084112,0.0,0.4478028169014085,0.3468356807511737,0.7667652582159624,1,BKN,0.42790697674418604,104.72558139534884,0.6,0.0,0.3761467889908257,0.4660558139534884,0.3423860465116279,0.7965348837209302,-0.1462168358991156,-1.4861447756305353
21700560,CHI,0.4711111111111111,101.46222222222222,0.4,0.5701754385964912,0.0,0.44258666666666663,0.3506622222222222,0.7812800000000001,0,CHI,0.6378600823045267,104.53497942386831,0.6,0.0,0.532258064516129,0.45724279835390946,0.3546090534979424,0.784843621399177,-0.16674897119341564,-3.072757201646084
21700564,UTA,0.5309734513274337,99.71681415929204,0.2,0.6260869565217392,0.0,0.4580929203539823,0.36334513274336283,0.7556991150442478,0,UTA,0.40186915887850466,104.8177570093458,0.6,0.0,0.30275229357798167,0.4555140186915888,0.35709813084112146,0.7631869158878505,0.12910429244892901,-5.100942850053755
21700561,MIL,0.46788990825688076,101.56880733944953,0.6,0.5818181818181818,0.0,0.47088532110091746,0.35811926605504585,0.7579357798165137,1,MIL,0.5155555555555555,103.97777777777777,0.0,0.0,0.38596491228070173,0.4608933333333333,0.3658222222222222,0.7817955555555556,-0.047665647298674785,-2.4089704383282395
21700558,MIA,0.5367965367965368,101.1948051948052,0.6,0.6120689655172413,0.0,0.4615930735930736,0.35133766233766234,0.7336190476190476,1,MIA,0.4930875576036866,101.47465437788019,0.6,0.0,0.37962962962962965,0.44633640552995396,0.34233179723502305,0.7091705069124423,0.04370897919285022,-0.27984918307498674
21700556,WAS,0.5545851528384279,106.68558951965065,0.8,0.672566371681416,0.0,0.46704366812227077,0.36046724890829696,0.7595633187772926,1,WAS,0.397196261682243,101.73364485981308,0.2,0.0,0.2980769230769231,0.44796261682242994,0.3478738317757009,0.7957710280373831,0.15738889115618493,4.951944659837565
21700554,ORL,0.38073394495412843,101.90366972477064,0.2,0.47706422018348627,0.0,0.4484128440366973,0.3411146788990826,0.7498669724770642,0,ORL,0.6069868995633187,111.19650655021834,0.4,0.0,0.5526315789473685,0.45629257641921395,0.3514454148471616,0.7431528384279475,-0.22625295460919032,-9.292836825447708
21700562,DAL,0.4260089686098655,100.04484304932735,0.8,0.5135135135135135,0.0,0.4423408071748879,0.3499955156950673,0.7842376681614349,0,DAL,0.8203125,114.83984375,0.8,0.0,0.768,0.49041796875,0.3964296875,0.77726953125,-0.3943035313901345,-14.795000700672645
21700563,DEN,0.46511627906976744,106.73953488372094,0.6,0.5294117647058824,0.0,0.45655348837209303,0.3527255813953488,0.7650186046511629,1,DEN,0.3225806451612903,104.59907834101382,0.6,0.0,0.28703703703703703,0.4432626728110599,0.3393778801843318,0.7585852534562212,0.14253563390847712,2.1404565427071134
21700559,BOS,0.6363636363636364,105.63223140495867,0.8,0.7096774193548387,0.0,0.44730578512396696,0.35219421487603303,0.7859876033057851,1,BOS,0.6547619047619048,107.85317460317461,0.2,0.0,0.5476190476190477,0.46925396825396826,0.3784206349206349,0.7568174603174602,-0.018398268398268414,-2.2209431982159344
21700555,PHI,0.2803738317757009,101.29906542056075,0.8,0.3238095238095238,0.0,0.44020093457943926,0.3382616822429907,0.7368411214953271,1,PHI,0.7272727272727273,103.8099173553719,0.6,0.0,0.625,0.47273553719008266,0.38150826446280994,0.7990495867768596,-0.4468988954970264,-2.510851934811143
21700567,LAC,0.5859030837004405,105.72246696035242,0.8,0.6637931034482759,0.0,0.4673656387665198,0.3628370044052864,0.7294933920704846,0,LAC,0.6033755274261603,107.34599156118144,0.6,0.0,0.4915254237288136,0.46143037974683543,0.3430168776371308,0.7534725738396625,-0.017472443725719766,-1.6235246008290147
21700566,HOU,0.6043478260869565,111.20869565217392,0.4,0.6551724137931034,0.0,0.4563608695652174,0.35139565217391305,0.7424913043478261,0,HOU,0.8210116731517509,114.87548638132296,0.8,0.0,0.7698412698412699,0.49065758754863814,0.39657198443579766,0.7771634241245136,-0.21666384706479447,-3.6667907291490422
21700577,LAL,0.2706422018348624,102.02752293577981,0.0,0.3333333333333333,0.0,0.437256880733945,0.32704587155963305,0.7482064220183486,0,LAL,0.48660714285714285,103.26785714285714,0.6,0.0,0.36283185840707965,0.4369241071428571,0.3469017857142857,0.7908303571428571,-0.21596494102228048,-1.240334207077325
21700576,POR,0.5129310344827587,105.8146551724138,0.6,0.6140350877192983,0.0,0.45106465517241384,0.37344827586206897,0.769676724137931,1,POR,0.49137931034482757,102.55172413793103,0.4,0.0,0.4152542372881356,0.4520474137931034,0.3481896551724138,0.7585646551724138,0.021551724137931105,3.2629310344827616
21700573,SAS,0.7283950617283951,103.80658436213992,0.6,0.8292682926829268,0.0,0.4727283950617284,0.38144855967078195,0.7980493827160493,1,SAS,0.3211009174311927,104.52752293577981,0.4,0.0,0.28440366972477066,0.4431651376146789,0.33888990825688076,0.7581651376146789,0.4072941442972024,-0.7209385736398986
21700571,MIL,0.4657534246575342,101.60730593607306,0.6,0.5765765765765766,0.0,0.47116438356164386,0.358365296803653,0.7577808219178083,0,MIL,0.639344262295082,104.63524590163935,0.8,0.0,0.536,0.4576557377049181,0.35439754098360654,0.7849918032786886,-0.1735908376375478,-3.02793996556629
21700568,MIA,0.5387931034482759,101.21982758620689,0.8,0.6153846153846154,0.0,0.4613448275862069,0.35105603448275857,0.734551724137931,1,MIA,0.3953488372093023,101.73953488372094,0.2,0.0,0.29523809523809524,0.4481488372093023,0.34804651162790695,0.7961162790697675,0.1434442662389736,-0.5197072975140458
21700572,DAL,0.42410714285714285,100.15178571428571,0.6,0.5089285714285714,0.0,0.4427455357142857,0.35038839285714285,0.7838883928571428,0,DAL,0.47345132743362833,101.57522123893806,0.4,0.0,0.375,0.44312389380530975,0.3513230088495575,0.7813893805309734,-0.049344184576485484,-1.4234355246523478
21700575,MEM,0.47345132743362833,99.32743362831859,0.4,0.5575221238938053,0.0,0.4385973451327434,0.3400265486725664,0.7772433628318585,0,MEM,0.5565217391304348,106.66521739130435,0.8,0.0,0.4444444444444444,0.4667217391304348,0.3605086956521739,0.7595869565217391,-0.08307041169680646,-7.337783762985765
21700574,DEN,0.4675925925925926,106.70370370370371,0.6,0.5339805825242718,0.0,0.4564861111111111,0.35294444444444445,0.7642546296296296,1,DEN,0.5286343612334802,99.6784140969163,0.2,0.0,0.42857142857142855,0.45806607929515414,0.3633480176211454,0.7545726872246696,-0.06104176864088756,7.02528960678741
21700570,BOS,0.6378600823045267,105.57201646090535,1.0,0.712,0.0,0.4471275720164609,0.3514320987654321,0.7856008230452676,1,BOS,0.42592592592592593,104.62962962962963,0.4,0.0,0.37272727272727274,0.4656018518518519,0.34220833333333334,0.7963194444444445,0.2119341563786008,0.9423868312757122
21700569,PHI,0.2837209302325581,101.35813953488372,0.8,0.330188679245283,0.0,0.4404279069767442,0.3388604651162791,0.7377069767441861,1,PHI,0.4908256880733945,101.36697247706422,0.4,0.0,0.3761467889908257,0.4460550458715596,0.3422201834862385,0.7085733944954128,-0.20710475784083637,-0.008832942180504233
21700579,BKN,0.2803738317757009,103.15420560747664,0.6,0.3611111111111111,0.0,0.44725233644859813,0.3461214953271028,0.7672196261682243,0,BKN,0.639344262295082,105.49590163934427,1.0,0.0,0.5630252100840336,0.44684426229508195,0.3511311475409836,0.7845655737704917,-0.3589704305193811,-2.3416960318676274
21700584,MIN,0.42857142857142855,104.68202764976958,0.6,0.48598130841121495,0.0,0.4657096774193548,0.34293548387096773,0.7968202764976958,1,MIN,0.4,104.7860465116279,0.4,0.0,0.3,0.45536279069767444,0.3564,0.7639581395348838,0.028571428571428525,-0.10401886185832154
21700578,LAC,0.5833333333333334,105.71929824561404,0.6,0.6581196581196581,0.0,0.46719736842105264,0.3624429824561404,0.7298026315789474,0,LAC,0.8217054263565892,114.89922480620154,0.8,0.0,0.7716535433070866,0.4903643410852713,0.3963255813953488,0.7772945736434108,-0.2383720930232558,-9.179926560587504
21700581,IND,0.5176991150442478,104.070796460177,0.2,0.6517857142857143,0.0,0.4613230088495575,0.36634513274336283,0.7817787610619469,1,IND,0.4713656387665198,101.50660792951543,0.2,0.0,0.37168141592920356,0.44282378854625554,0.35115418502202644,0.7814713656387665,0.04633347627772799,2.5641885306615677
21700580,DET,0.4931506849315068,101.3972602739726,0.4,0.6090909090909091,0.0,0.44633333333333336,0.34284931506849314,0.7087214611872147,1,DET,0.6017316017316018,111.16450216450217,0.4,0.0,0.5478260869565217,0.45621212121212124,0.35125541125541127,0.7432121212121212,-0.10858091680009496,-9.767241890529561
21700583,WAS,0.5541125541125541,106.64935064935065,0.8,0.6666666666666666,0.0,0.4667532467532468,0.3605974025974026,0.7594329004329005,0,WAS,0.4681818181818182,101.64545454545454,0.6,0.0,0.3577981651376147,0.4712409090909091,0.35818181818181816,0.7581227272727273,0.08593073593073591,5.0038961038961105
21700582,ORL,0.3789954337899543,102.01826484018265,0.2,0.4727272727272727,0.0,0.448648401826484,0.34128310502283105,0.7495570776255708,0,ORL,0.6561264822134387,107.94466403162055,0.4,0.0,0.5511811023622047,0.4693754940711462,0.3786679841897233,0.7566324110671937,-0.2771310484234844,-5.926399191437895
21700585,SAC,0.38317757009345793,103.11214953271028,0.4,0.42857142857142855,0.0,0.4614205607476636,0.37414953271028034,0.743588785046729,1,SAC,0.46543778801843316,106.66359447004608,0.4,0.0,0.40350877192982454,0.45650691244239633,0.35307834101382485,0.7640230414746544,-0.08226021792497523,-3.551444937335802
21700590,LAL,0.273972602739726,102.16438356164383,0.2,0.3389830508474576,0.0,0.43780821917808216,0.32757990867579906,0.7484429223744292,1,LAL,0.4892703862660944,102.59656652360515,0.2,0.0,0.4117647058823529,0.45197854077253224,0.34821030042918455,0.7588540772532189,-0.2152977835263684,-0.4321829619613169
21700589,POR,0.5150214592274678,105.83690987124463,0.6,0.6173913043478261,0.0,0.45136909871244635,0.3733390557939914,0.7693776824034334,1,POR,0.7254098360655737,103.83196721311475,0.4,0.0,0.6198347107438017,0.4728155737704918,0.38184426229508195,0.7977745901639345,-0.21038837683810596,2.0049426581298775
21700588,PHX,0.3242009132420091,104.57077625570776,0.4,0.36363636363636365,0.0,0.44316438356164384,0.3393333333333334,0.7584748858447489,1,PHX,0.6008403361344538,107.31512605042016,0.4,0.0,0.48739495798319327,0.4614453781512605,0.3428193277310924,0.7527058823529412,-0.27663942289244464,-2.744349794712406
21700586,MIA,0.5407725321888412,101.2274678111588,0.8,0.6186440677966102,0.0,0.4614334763948498,0.35087982832618025,0.7344034334763948,1,MIA,0.5263157894736842,99.68859649122807,0.2,0.0,0.4247787610619469,0.45803508771929824,0.36312719298245616,0.7552105263157894,0.014456742715157067,1.5388713199307347
21700587,DAL,0.4222222222222222,100.13333333333334,0.4,0.504424778761062,0.0,0.4424666666666667,0.3499422222222222,0.7841066666666667,0,DAL,0.39814814814814814,101.73148148148148,0.4,0.0,0.3018867924528302,0.44819444444444445,0.3481712962962963,0.7965972222222222,0.02407407407407408,-1.598148148148141
21700592,BKN,0.27906976744186046,103.2,0.4,0.3577981651376147,0.0,0.44698604651162793,0.3462046511627907,0.7674697674418605,0,BKN,0.6408163265306123,104.6734693877551,1.0,0.0,0.5396825396825397,0.45752653061224485,0.35415102040816326,0.7849836734693878,-0.3617465590887518,-1.4734693877551024
21700595,NOP,0.4027777777777778,104.81944444444444,0.4,0.5094339622641509,0.0,0.45585185185185184,0.3560138888888889,0.7635092592592593,1,NOP,0.4909090909090909,101.43181818181819,0.4,0.0,0.37272727272727274,0.44630909090909093,0.34263636363636363,0.7094272727272728,-0.08813131313131312,3.387626262626256
21700593,CHI,0.4692982456140351,101.53070175438596,0.2,0.5652173913043478,0.0,0.442921052631579,0.3514956140350877,0.7816973684210526,0,CHI,0.603448275862069,111.1853448275862,0.6,0.0,0.5517241379310345,0.45619827586206896,0.35133620689655176,0.7432413793103447,-0.13415003024803385,-9.654643073200248
21700597,GSW,0.8223938223938224,114.93436293436294,1.0,0.8712121212121212,0.0,0.49065250965250967,0.39646718146718146,0.7770501930501931,1,GSW,0.463302752293578,106.69724770642202,0.4,0.0,0.4,0.4566834862385321,0.3533899082568807,0.7639587155963303,0.35909107010024444,8.237115227940919
21700594,MIN,0.43119266055045874,104.78440366972477,0.6,0.49074074074074076,0.0,0.46595871559633023,0.34284403669724767,0.7966743119266055,1,MIN,0.6535433070866141,107.90944881889764,0.4,0.0,0.546875,0.46925984251968506,0.3785236220472441,0.7566062992125984,-0.22235064653615538,-3.125045149172877
21700598,LAC,0.5851528384279476,105.7292576419214,0.6,0.6610169491525424,0.0,0.4671091703056769,0.36304366812227074,0.7295676855895197,1,LAC,0.48717948717948717,102.61538461538461,0.2,0.0,0.4083333333333333,0.45173931623931624,0.3478760683760684,0.7587051282051283,0.09797335124846046,3.1138730265367798
21700591,IND,0.5198237885462555,104.09251101321586,0.4,0.6548672566371682,0.0,0.4617444933920705,0.36613215859030834,0.7814185022026432,1,IND,0.4660633484162896,101.61990950226244,0.4,0.0,0.35454545454545455,0.47118552036199096,0.3577330316742081,0.758212669683258,0.05376044012996595,2.4726015109534103
21700596,SAC,0.3813953488372093,103.09767441860465,0.2,0.42452830188679247,0.0,0.46154418604651165,0.37402790697674415,0.7436186046511628,0,SAC,0.726530612244898,103.84489795918367,0.6,0.0,0.6229508196721312,0.4728816326530612,0.3820122448979592,0.7970285714285714,-0.3451352634076887,-0.7472235405790144
